"filename", "language", "JavaScript", "JSON", "XML", "Django HTML", "CSS", "PHP", "Pug", "Less", "SCSS", "comment", "blank", "total"
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\89.svg", "XML", 0, 0, 198, 0, 0, 0, 0, 0, 0, 1, 1, 200
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\9.svg", "XML", 0, 0, 367, 0, 0, 0, 0, 0, 0, 1, 1, 369
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\90.svg", "XML", 0, 0, 297, 0, 0, 0, 0, 0, 0, 1, 1, 299
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\91.svg", "XML", 0, 0, 175, 0, 0, 0, 0, 0, 0, 1, 1, 177
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\92.svg", "XML", 0, 0, 151, 0, 0, 0, 0, 0, 0, 1, 1, 153
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\93.svg", "XML", 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 1, 207
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\94.svg", "XML", 0, 0, 201, 0, 0, 0, 0, 0, 0, 1, 1, 203
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\95.svg", "XML", 0, 0, 113, 0, 0, 0, 0, 0, 0, 1, 1, 115
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\96.svg", "XML", 0, 0, 148, 0, 0, 0, 0, 0, 0, 1, 1, 150
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\97.svg", "XML", 0, 0, 196, 0, 0, 0, 0, 0, 0, 1, 1, 198
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\98.svg", "XML", 0, 0, 396, 0, 0, 0, 0, 0, 0, 1, 1, 398
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\doodles\99.svg", "XML", 0, 0, 501, 0, 0, 0, 0, 0, 0, 1, 1, 503
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\1.svg", "XML", 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 1, 47
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\10.svg", "XML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 1, 19
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\100.svg", "XML", 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 1, 39
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\11.svg", "XML", 0, 0, 80, 0, 0, 0, 0, 0, 0, 1, 1, 82
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\12.svg", "XML", 0, 0, 76, 0, 0, 0, 0, 0, 0, 1, 1, 78
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\13.svg", "XML", 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 1, 43
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\14.svg", "XML", 0, 0, 77, 0, 0, 0, 0, 0, 0, 1, 1, 79
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\15.svg", "XML", 0, 0, 83, 0, 0, 0, 0, 0, 0, 1, 1, 85
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\16.svg", "XML", 0, 0, 86, 0, 0, 0, 0, 0, 0, 1, 1, 88
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\17.svg", "XML", 0, 0, 59, 0, 0, 0, 0, 0, 0, 1, 1, 61
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\18.svg", "XML", 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 1, 31
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\19.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\2.svg", "XML", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 1, 29
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\20.svg", "XML", 0, 0, 136, 0, 0, 0, 0, 0, 0, 1, 1, 138
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\21.svg", "XML", 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 1, 64
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\22.svg", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 1, 27
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\23.svg", "XML", 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 1, 53
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\24.svg", "XML", 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 1, 57
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\25.svg", "XML", 0, 0, 39, 0, 0, 0, 0, 0, 0, 1, 1, 41
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\26.svg", "XML", 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 1, 35
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\27.svg", "XML", 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 1, 33
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\28.svg", "XML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 1, 20
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\29.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\3.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\30.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\31.svg", "XML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 1, 28
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\32.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\33.svg", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 1, 30
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\34.svg", "XML", 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 1, 73
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\35.svg", "XML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 1, 19
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\36.svg", "XML", 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 1, 46
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\37.svg", "XML", 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 1, 47
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\38.svg", "XML", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 1, 45
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\39.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\4.svg", "XML", 0, 0, 32, 0, 0, 0, 0, 0, 0, 1, 1, 34
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\40.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\41.svg", "XML", 0, 0, 68, 0, 0, 0, 0, 0, 0, 1, 1, 70
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\42.svg", "XML", 0, 0, 74, 0, 0, 0, 0, 0, 0, 1, 1, 76
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\43.svg", "XML", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 1, 45
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\44.svg", "XML", 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 1, 66
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\45.svg", "XML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 1, 20
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\46.svg", "XML", 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 1, 48
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\47.svg", "XML", 0, 0, 543, 0, 0, 0, 0, 0, 0, 1, 1, 545
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\48.svg", "XML", 0, 0, 161, 0, 0, 0, 0, 0, 0, 1, 1, 163
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\49.svg", "XML", 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 1, 71
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\5.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\50.svg", "XML", 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 1, 53
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\51.svg", "XML", 0, 0, 109, 0, 0, 0, 0, 0, 0, 1, 1, 111
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\52.svg", "XML", 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 1, 42
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\53.svg", "XML", 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 75
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\54.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\55.svg", "XML", 0, 0, 83, 0, 0, 0, 0, 0, 0, 1, 1, 85
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\56.svg", "XML", 0, 0, 92, 0, 0, 0, 0, 0, 0, 1, 1, 94
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\57.svg", "XML", 0, 0, 66, 0, 0, 0, 0, 0, 0, 1, 1, 68
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\58.svg", "XML", 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 1, 102
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\59.svg", "XML", 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 1, 48
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\6.svg", "XML", 0, 0, 58, 0, 0, 0, 0, 0, 0, 1, 1, 60
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\60.svg", "XML", 0, 0, 133, 0, 0, 0, 0, 0, 0, 1, 1, 135
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\61.svg", "XML", 0, 0, 78, 0, 0, 0, 0, 0, 0, 1, 1, 80
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\62.svg", "XML", 0, 0, 42, 0, 0, 0, 0, 0, 0, 1, 1, 44
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\63.svg", "XML", 0, 0, 82, 0, 0, 0, 0, 0, 0, 1, 1, 84
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\64.svg", "XML", 0, 0, 98, 0, 0, 0, 0, 0, 0, 1, 1, 100
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\65.svg", "XML", 0, 0, 78, 0, 0, 0, 0, 0, 0, 1, 1, 80
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\66.svg", "XML", 0, 0, 36, 0, 0, 0, 0, 0, 0, 1, 1, 38
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\67.svg", "XML", 0, 0, 81, 0, 0, 0, 0, 0, 0, 1, 1, 83
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\68.svg", "XML", 0, 0, 215, 0, 0, 0, 0, 0, 0, 1, 1, 217
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\69.svg", "XML", 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\7.svg", "XML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\70.svg", "XML", 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 1, 46
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\71.svg", "XML", 0, 0, 36, 0, 0, 0, 0, 0, 0, 1, 1, 38
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\72.svg", "XML", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 1, 29
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\73.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\74.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\75.svg", "XML", 0, 0, 87, 0, 0, 0, 0, 0, 0, 1, 1, 89
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\76.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\77.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\78.svg", "XML", 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 1, 64
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\79.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\8.svg", "XML", 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 1, 53
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\80.svg", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 1, 30
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\81.svg", "XML", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 1, 45
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\82.svg", "XML", 0, 0, 82, 0, 0, 0, 0, 0, 0, 1, 1, 84
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\83.svg", "XML", 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 1, 66
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\84.svg", "XML", 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 1, 32
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\85.svg", "XML", 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 1, 31
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\86.svg", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 1, 27
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\87.svg", "XML", 0, 0, 131, 0, 0, 0, 0, 0, 0, 1, 1, 133
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\88.svg", "XML", 0, 0, 92, 0, 0, 0, 0, 0, 0, 1, 1, 94
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\89.svg", "XML", 0, 0, 90, 0, 0, 0, 0, 0, 0, 1, 1, 92
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\9.svg", "XML", 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 1, 71
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\90.svg", "XML", 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 1, 66
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\91.svg", "XML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\92.svg", "XML", 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 1, 67
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\93.svg", "XML", 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 1, 66
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\94.svg", "XML", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 1, 29
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\95.svg", "XML", 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 1, 32
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\96.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\97.svg", "XML", 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 1, 32
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\98.svg", "XML", 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 1, 53
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\landmarks\99.svg", "XML", 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 1, 57
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\1.svg", "XML", 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 1, 11
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\10.svg", "XML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\11.svg", "XML", 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 1, 31
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\12.svg", "XML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 1, 23
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\13.svg", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 1, 25
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\14.svg", "XML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 1, 20
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\15.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\16.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\17.svg", "XML", 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 1, 35
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\18.svg", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 1, 30
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\19.svg", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 1, 25
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\2.svg", "XML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 1, 28
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\20.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\21.svg", "XML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 1, 23
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\22.svg", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 1, 27
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\3.svg", "XML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 1, 19
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\4.svg", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 1, 25
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\5.svg", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 1, 16
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\6.svg", "XML", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\7.svg", "XML", 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\8.svg", "XML", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 1, 29
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\images\stickers\transportation\9.svg", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 1, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\App.js", "JavaScript", 143, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36, 188
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\Canvas.js", "JavaScript", 230, 0, 0, 0, 0, 0, 0, 0, 0, 24, 65, 319
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\EditorController.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 109
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\EditorUploadsController.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\History.js", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 105
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\Keybinds.js", "JavaScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 103
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\LocalStorage.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 55
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\Saver.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 100
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\Settings.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\TopPanelController.js", "JavaScript", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 171
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\basics\CanvasBackgroundController.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\basics\ResizeController.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 113
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\basics\RotateController.js", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 105
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\basics\RoundedCornersController.js", "JavaScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 83
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\crop\cropController.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\Websites\Krish Sataisya - Portfolio\Projects\photo editing web application\assets\js\editor\crop\cropper.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 71
